이름,성별,학번,차수,현재상태,생년월일,기숙사,전공,학년,기간,호실,배정방,입사일자,퇴사일자,차수시작일,차수종료일,HP,사회코드,사회명,ZIP,LINKKEY,주소
이예진,F,20220473,202301HD01,I,980625,B,사회융합 자율학부,4학년,YY,02,B1003B,20230110,,20230110,20230710,010-8085-1386,S2,장기입사 희망자,41226,서울시 가나구 다라동 38-135
박지영,M,20217954,202301HD01,A,980708,B,[유한][UH] 의료뷰티학과,4학년,LY,02,B0209A,20200218,,20200218,20200818,010-5328-6753,S4,일반전형,88917,서울시 가나구 다라동 16-147
김수민,F,20206295,2023SMSK02,I,960415,B,[유한][UH] 컴퓨터소프트웨어공학과,1학년,LY,02,B0207A,20190125,,20190125,20190725,010-9873-6731,S1,저소득계층,60315,서울시 가나구 다라동 102-9
윤지훈,M,20228029,202301HD01,I,971214,B,[유한][UH] 패션디자인학과,3학년,LY,02,B0409A,20200621,,20200621,20201221,010-2577-1255,S1,저소득계층,51371,서울시 가나구 다라동 56-26
장예슬,F,20196303,202301SC10,A,980222,B,[유한][UH] 의료뷰티학과,1학년,VY,02,B0701B,20231113,,20231113,20240513,010-8328-6907,S2,장기입사 희망자,70063,서울시 가나구 다라동 92-149
정민수,M,20214109,2023SMSK02,I,971113,B,IT융합 자율학부,2학년,HY,02,B0204B,20200116,,20200116,20200716,010-8914-1289,S2,장기입사 희망자,68108,서울시 가나구 다라동 31-46
조은지,F,20213797,2023SMSK02,I,990613,B,[유한][UH] 의료뷰티학과,1학년,HY,02,B0601A,20220825,,20220825,20230225,010-9715-7582,S0,장애인,48273,서울시 가나구 다라동 25-1
이예진,M,20202126,202301HD01,I,980518,B,인뭉융합 자율학부,4학년,YY,02,B0405B,20210110,,20210110,20210710,010-5140-9945,S2,장기입사 희망자,67302,서울시 가나구 다라동 94-124
윤지영,M,20195899,202301HD01,A,990604,B,[유한][UH] 의료뷰티학과,4학년,HY,02,B0305A,20230807,,20230807,20240207,010-1447-5691,S3,통학거리,13586,서울시 가나구 다라동 11-37
조성우,F,20221508,2023SMUH02,I,980316,B,인뭉융합 자율학부,4학년,YY,02,B0801A,20200325,,20200325,20200925,010-3662-2185,S2,장기입사 희망자,97926,서울시 가나구 다라동 142-27
박민수,M,20227641,202301HD01,I,990921,B,미디어컨텐츠융합 자율학부,4학년,YY,02,B0208B,20210915,,20210915,20220315,010-7727-8038,S3,통학거리,87298,서울시 가나구 다라동 63-71
최은지,F,20227905,202301HD01,I,991223,B,사회융합 자율학부,3학년,VY,02,B0505A,20191225,,20191225,20200625,010-9949-1215,S0,장애인,38335,서울시 가나구 다라동 91-32
김민수,M,20186965,202301HD01,A,981022,B,IT융합 자율학부,2학년,VY,02,B1009B,20220307,,20220307,20220907,010-7514-6343,S1,저소득계층,69304,서울시 가나구 다라동 73-62
박은지,M,20212411,2023SMUH02,I,990310,B,미디어컨텐츠융합 자율학부,3학년,LY,02,B0508B,20231001,,20231001,20240401,010-1228-9152,S3,통학거리,65675,서울시 가나구 다라동 60-64
이지영,M,20202230,2023SMUH02,A,960809,B,[유한][UH] 의료뷰티학과,4학년,YY,02,B0801B,20200119,,20200119,20200719,010-2880-6721,S0,장애인,50474,서울시 가나구 다라동 83-13
윤은지,M,20226566,202301HD01,I,990126,B,미디어컨텐츠융합 자율학부,4학년,VY,02,B0402B,20210726,,20210726,20220126,010-9278-4214,S4,일반전형,29723,서울시 가나구 다라동 27-128
김예진,M,20211457,2023SMSK02,A,970905,B,[유한][UH] 패션디자인학과,2학년,VY,02,B1003A,20230307,,20230307,20230907,010-8053-3033,S4,일반전형,65778,서울시 가나구 다라동 33-67
박수민,M,20231075,2023SMUH02,A,990904,B,사회융합 자율학부,1학년,LY,02,B0903B,20220614,,20220614,20221214,010-9474-2443,S1,저소득계층,74555,서울시 가나구 다라동 65-54
장지수,F,20196607,202301HD01,A,980910,B,사회융합 자율학부,2학년,VY,02,B0501B,20230520,,20230520,20231120,010-4985-5270,S4,일반전형,62569,서울시 가나구 다라동 68-22
장은지,F,20213039,2023SMUH02,I,980305,B,IT융합 자율학부,2학년,YY,02,B0409B,20210412,,20210412,20211012,010-7485-2784,S0,장애인,49292,서울시 가나구 다라동 108-120
장예진,M,20189089,202301HD01,I,960214,B,인뭉융합 자율학부,4학년,LY,02,B0104A,20190703,,20190703,20200103,010-1924-4651,S4,일반전형,84107,서울시 가나구 다라동 139-47
임성우,F,20190055,2023SMSK02,I,981213,B,사회융합 자율학부,4학년,LY,02,B0901B,20190311,,20190311,20190911,010-9132-7348,S2,장기입사 희망자,11506,서울시 가나구 다라동 125-8
박지영,F,20235553,202301SC10,A,990127,B,사회융합 자율학부,2학년,LY,02,B0205A,20210305,,20210305,20210905,010-3937-7359,S0,장애인,94510,서울시 가나구 다라동 15-71
강지영,F,20226114,202301HD01,A,960305,B,IT융합 자율학부,2학년,VY,02,B0507B,20200322,,20200322,20200922,010-1660-8159,S4,일반전형,25468,서울시 가나구 다라동 8-70
강수민,M,20197547,2023SMUH02,I,971215,B,[유한][UH] 의료뷰티학과,3학년,YY,02,B0601B,20191106,,20191106,20200506,010-7223-6552,S4,일반전형,28375,서울시 가나구 다라동 146-16
김지훈,M,20182129,2023SMSK02,I,990414,B,[유한][UH] 컴퓨터소프트웨어공학과,1학년,VY,02,B0605A,20191206,,20191206,20200606,010-9214-8149,S4,일반전형,65086,서울시 가나구 다라동 138-53
정예슬,M,20220053,202301SC10,A,980314,B,IT융합 자율학부,2학년,LY,02,B0306B,20230813,,20230813,20240213,010-6672-2265,S2,장기입사 희망자,61956,서울시 가나구 다라동 1-148
이민수,F,20211334,202301HD01,A,961020,B,[유한][UH] 컴퓨터소프트웨어공학과,1학년,LY,02,B0603B,20190403,,20190403,20191003,010-2093-2779,S4,일반전형,28834,서울시 가나구 다라동 73-50
정은지,M,20182401,202301SC10,I,960421,B,[유한][UH] 컴퓨터소프트웨어공학과,1학년,YY,02,B0408B,20200205,,20200205,20200805,010-6300-6967,S0,장애인,85996,서울시 가나구 다라동 32-81
이지수,M,20199127,202301SC10,I,970308,B,사회융합 자율학부,3학년,VY,02,B0904A,20211204,,20211204,20220604,010-7093-7708,S3,통학거리,21471,서울시 가나구 다라동 118-38
